id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
29860176,Design studio en Palermo Hollywood,36981277,Gustavo,,Palermo,-34.57936,-58.43504,Entire home/apt,1801,3,39,2020-01-02,2.70,1,166
29868704,Departamento Amplio Luminoso Confortable Baires,78790564,Martin,,Almagro,-34.6035,-58.42307,Entire home/apt,6002,2,0,,,1,90
29868826,"Cómodo, amplio y luminoso depto 2 amb Almagro",37253352,Agostina,,Almagro,-34.60803,-58.42828,Entire home/apt,1501,4,22,2020-01-04,1.76,1,137
29869275,Departamento amplio en Congreso 130 mts2,62409737,Barbie,,Balvanera,-34.61717,-58.39802,Entire home/apt,2161,3,0,,,3,362
29869307,Luminoso apartamento para 3 personas en Recoleta,3469227,Federico,,Recoleta,-34.58983,-58.40342,Entire home/apt,3061,1,0,,,88,365
29869871,Brand new studio in the heart of Buenos Aires,50054402,Lucas,,Belgrano,-34.56658,-58.45599,Entire home/apt,2041,2,18,2019-04-30,1.29,1,0
29870169,Comfortable apartment in Recoleta/Retiro,68315001,Robert,,Retiro,-34.59366,-58.38508,Entire home/apt,3301,2,15,2019-12-29,1.04,1,5
29871720,"Studio in Palermo Soho, Great Balcony!",67086449,Rodrigo,,Palermo,-34.58284,-58.42337,Entire home/apt,2701,3,4,2019-04-15,0.30,14,352
29872229,Individual room in shared apartment (Recoleta),224642819,Annika,,Retiro,-34.59732,-58.37921,Private room,1020,7,2,2019-02-24,0.15,6,180
29873105,Monoambiente dividido,21003810,Camila,,Recoleta,-34.58765,-58.40329,Entire home/apt,1801,5,6,2019-10-18,0.42,1,362
29873683,Muy Lindo y Cómodo 2 ambientes en Villa Urquiza,188310537,Alicia,,Villa Urquiza,-34.56929,-58.48467,Entire home/apt,1080,7,1,2019-04-10,0.10,1,37
29874509,Apartamento en Palermo -Excelente Ubicación-,224656569,Mariana,,Palermo,-34.58516,-58.41888,Entire home/apt,2101,3,15,2019-05-07,1.13,1,179
29875594,Habitación compartida en Palermo / Shared Room,101880604,Mara,,Palermo,-34.57774,-58.43111,Private room,660,1,1,2018-11-11,0.07,2,365
29877112,Moderno 1 Dorm en Recoleta,216430388,Welcome2BA,,Retiro,-34.598,-58.38626,Entire home/apt,2161,6,2,2019-12-14,0.78,16,358
29878595,Monoambiente en el centro de la ciudad,224686348,Raquel,,Monserrat,-34.61634,-58.38037,Entire home/apt,2401,1,0,,,1,0
29879870,(3)Full house 6 Luxury rooms & private bathroom,202978181,Ruben Alberto,,San Telmo,-34.62647,-58.3699,Entire home/apt,1260,3,12,2020-01-12,0.88,3,151
29879979,Monoambiente compartido en Palermo Soho,97148331,Lucho,,Palermo,-34.59632,-58.42166,Shared room,600,1,3,2019-04-21,0.20,1,90
29880008,Sentite como en casa,224694899,Agus,,Palermo,-34.58867,-58.41474,Private room,720,1,0,,,1,87
29880019,MODERNO DPTO ENTERO CON TERRAZA. 4 personas. 65m2,224698367,Violeta,,Recoleta,-34.59659,-58.40635,Entire home/apt,1981,1,4,2019-02-13,0.32,1,0
29880946,Monoambiente con Piscina sobre Libertador en Nuñez,46147267,Mati,,Nuñez,-34.54922,-58.45466,Entire home/apt,1801,1,45,2020-01-01,3.25,1,84
29881471,"Flower Apartment Recoleta, 2 bdrms.",212983734,Flor,,Recoleta,-34.59178,-58.40576,Entire home/apt,3001,3,2,2019-02-05,0.16,2,90
29882301,Apart & Spa in Recoleta,7579234,Veronica,,Recoleta,-34.59439,-58.40303,Entire home/apt,2341,2,36,2020-01-17,2.49,2,292
29882645,The best place to stay in Recoleta,223907161,Ire,,Recoleta,-34.59762,-58.40764,Entire home/apt,2461,2,42,2020-01-06,2.91,1,252
29882781,Departamento en el barrio de Monserrat,15276788,Alejo & Victoria,,Monserrat,-34.61171,-58.3702,Entire home/apt,1200,3,20,2019-12-08,1.41,1,22
29883146,Quartier Dorrego - Luxury Palermo Hollywood,54414387,Martin,,Palermo,-34.57765,-58.43857,Entire home/apt,2701,4,34,2019-11-27,2.41,1,298
29883150,Private loft in amazing house!,224502638,Ale,,Chacarita,-34.59245,-58.45203,Entire home/apt,1801,2,1,2020-01-02,1,2,270
29883997,Stunning loft at Dorrego Silos,6978455,Braulio,,Colegiales,-34.57857,-58.44188,Entire home/apt,7803,3,0,,,1,89
29884591,Apartamento Belgrano,224733832,Belgrano (David),,Palermo,-34.56584,-58.44203,Entire home/apt,5942,2,40,2019-12-27,2.78,1,199
29885971,"¡New! Loft Hamilton in ""Mansión Bolívar"" San Telmo",213946765,Louise,,Barracas,-34.62716,-58.37143,Entire home/apt,3301,3,13,2019-11-16,1.04,2,356
29886318,Duplex muy luminoso en Colegiales,92801095,Macoco,,Chacarita,-34.58025,-58.45326,Entire home/apt,900,2,2,2019-01-16,0.16,1,65
29888222,Chic  Polo field view cozy apt.,224757631,Matthew,,Palermo,-34.56695,-58.43178,Entire home/apt,6602,3,2,2019-06-08,0.21,1,365
29893502,Cozy room in Buenos Aires Downtown,2568484,Sacha,,Monserrat,-34.61618,-58.38827,Entire home/apt,900,15,0,,,5,357
29893543,Downtown Buenos Aires,2568484,Sacha,,Monserrat,-34.61763,-58.38199,Private room,900,2,4,2019-09-05,0.33,5,363
29894280,Práctico apartamento en el Centro para 4 personas,3469227,Federico,,San Nicolas,-34.60793,-58.38829,Entire home/apt,2761,6,0,,,88,365
29894326,Habitación Doble Superior Avellaneda Aparts,223855671,Avellaneda Aparts & Suites,,Floresta,-34.62907,-58.48533,Private room,4262,1,3,2019-10-13,0.33,10,365
29894755,Hermoso studio para 2 personas con Patio,3469227,Federico,,Caballito,-34.61221,-58.43679,Entire home/apt,1981,5,1,2019-08-25,0.20,88,365
29895575,Antigua casona en Villa Crespo,151417662,Arturo E.,,Villa Crespo,-34.5916,-58.43477,Entire home/apt,6602,1,3,2019-02-28,0.23,2,7
29895896,"""METELE QUE SON PASTELES""",224800357,Maria Ximena,,Monserrat,-34.61047,-58.38461,Entire home/apt,2401,2,3,2019-01-04,0.21,1,357
29897525,Espacio Palermo II,190765508,Manuel,,Palermo,-34.58696,-58.41198,Entire home/apt,2161,2,36,2019-12-15,2.54,1,54
29898189,Habitación Triple Avellaneda Aparts,223855671,Avellaneda Aparts & Suites,,Floresta,-34.62899,-58.48495,Private room,5282,1,0,,,10,365
29898320,"Hermoso departamento, dos ambientes, muy iluminado",224366330,Nicolas,,Colegiales,-34.56916,-58.44711,Entire home/apt,1200,6,8,2019-01-27,0.55,1,10
29898322,Habitacion Executive Avellaneda Aparts,223855671,Avellaneda Aparts & Suites,,Floresta,-34.62857,-58.48434,Private room,4322,1,1,2019-10-04,0.27,10,365
29898607,Bright and Modern studio in Abasto neighborhood,224819041,Sofia,,Almagro,-34.60477,-58.41537,Entire home/apt,2701,2,15,2019-12-16,1.05,1,230
29899044,Habitación con baño compartido,108028592,Lucía,,Villa Del Parque,-34.60617,-58.47758,Private room,780,1,1,2018-11-20,0.07,2,179
29899463,bed in dorm mixto for 5 persons - Sabatico Hostel,3871145,Sebastian,,Monserrat,-34.61451,-58.38579,Shared room,780,1,0,,,16,365
29899469,BEST APARTMENT -BEST ROOM- Belgrano R,211390127,Perla,,Belgrano,-34.56693,-58.47131,Private room,600,2,0,,,2,89
29900230,Double private ensuite superior,3871145,Sebastian,,Monserrat,-34.61656,-58.38534,Hotel room,2221,1,0,,,16,37
29901394,Monoambiente en Nuñez a estrenar luminoso,44168030,Dana,,Nuñez,-34.55092,-58.45563,Entire home/apt,1200,2,20,2019-12-29,1.42,26,365
29901728,Comfortable Room in a Yoga Center,45524170,Santi,,Barracas,-34.63208,-58.37464,Private room,1200,1,1,2018-12-27,0.08,1,89
29901820,Best Location! A few steps from US Embassy!,38649148,Pedro,,Palermo,-34.57372,-58.41842,Entire home/apt,2401,1,51,2019-12-29,3.51,2,340
29901909,Impecable departamento,213419709,Marcela,,Liniers,-34.64743,-58.5103,Entire home/apt,3481,3,0,,,1,179
29902434,Luminoso Departamento en Palermo,51035408,Ignacio,,Recoleta,-34.59362,-58.41372,Entire home/apt,2221,2,17,2019-10-18,1.18,1,180
29903324,2 Bedrooms with sunny terrace in Palermo Soho,16105034,Martin,,Palermo,-34.594,-58.42619,Entire home/apt,5402,5,12,2020-01-22,1.00,5,346
29903768,"Excelente ubicacion en Nuñez, 3 amb. COMPLETO",224816906,Héctor Daniel,,Nuñez,-34.53574,-58.46856,Entire home/apt,1501,2,0,,,1,175
29904070,Bright room in the heart of San Telmo.,159973503,Sebastian,,San Telmo,-34.62177,-58.37385,Private room,420,1,0,,,6,0
29906103,Lindo departamento en la zona recoleta 3 amb!,220091739,Gaston,,Recoleta,-34.59253,-58.39868,Entire home/apt,1981,2,76,2020-01-21,5.28,1,9
29906688,NEW! Best Location in Palermo!,11258401,Natalia,,Palermo,-34.57975,-58.40812,Entire home/apt,2281,1,42,2019-12-14,2.86,10,360
29907459,ALQUILO HABITACIÓN VISTA PANORÁMICA EN SAN TELMO,2286070,Mariana,,Monserrat,-34.61469,-58.3758,Private room,960,60,0,,,2,365
29910108,Beautiful and Confortable Studio in Palermo,79136023,Tatiana,,Palermo,-34.59183,-58.41528,Entire home/apt,1200,5,1,2018-12-05,0.07,1,0
29914912,Hermoso depto nuevo a 50 m de subte.,224929425,Luciano,,San Cristobal,-34.62179,-58.39767,Entire home/apt,3901,25,1,2019-11-05,0.37,1,297
29915366,Disfrutando Buenos Aires,27891544,Nora,,Retiro,-34.59279,-58.37813,Entire home/apt,1801,2,12,2020-01-06,0.85,1,352
29916082,Coqueto apartamento para 2 personas en Bs As,3469227,Federico,,San Nicolas,-34.60382,-58.39024,Entire home/apt,2221,3,0,,,88,365
29916764,Junior Suite con cochera!,193739109,Ruben,,Belgrano,-34.55724,-58.44173,Entire home/apt,3061,1,29,2019-08-10,2.00,6,364
29917336,"Beautiful apartment in Belgrano, light and comft.",223143977,Marcelo,,Belgrano,-34.5636,-58.45283,Entire home/apt,2341,1,38,2019-12-26,2.62,1,142
29918919,"Hotel Own Madero, Buenos Aires!",124997533,Aline,,Monserrat,-34.61222,-58.3676,Private room,7923,5,0,,,1,363
29919017,Bright and spacious one bedroom in Palermo Soho,6209382,Virginia,,Palermo,-34.58311,-58.42867,Entire home/apt,1801,6,3,2019-12-26,0.24,2,0
29919078,Luxury Apartment 60m2 - Pool - Palermo Hollywood,154815113,Marcela,,Palermo,-34.57702,-58.43594,Entire home/apt,4021,6,13,2019-11-12,0.99,2,54
29919264,Cozy and sunny apartment in BA,7667722,Maite,,Belgrano,-34.56154,-58.45957,Entire home/apt,1741,28,1,2019-01-31,0.08,2,270
29919509,Affordable apartment in Buenos Aires 2 pax,3882929,Florencia,,Almagro,-34.60182,-58.42774,Entire home/apt,1801,3,8,2020-01-12,0.67,15,264
29921984,Comfortable & elegant apartment,24334682,Paula,,Recoleta,-34.59129,-58.40674,Entire home/apt,3781,4,10,2020-01-04,0.70,5,59
29923400,Palermo Place   03,224987864,Monica,,Palermo,-34.57886,-58.43563,Entire home/apt,4382,1,1,2019-02-28,0.09,2,0
29924207,SUNNY STUDIO 7 - monoambiente super luminoso,5290110,Sofía,,Nuñez,-34.54304,-58.47081,Entire home/apt,1020,2,7,2020-01-10,0.83,3,298
29925163,Loft : Nuñez / Vicente Lopez - Diseño & Calidad,198688551,Ana & Jose,,Nuñez,-34.54437,-58.46948,Entire home/apt,3601,7,3,2019-04-30,0.23,2,153
29925428,HABITACIÒN CON BAÑO EN SUITE en Casona tanguera,114399420,Monica,,Balvanera,-34.6067,-58.40962,Private room,900,1,0,,,3,90
29925586,SATO,222737016,Sato,,Palermo,-34.58944,-58.42776,Private room,22508,2,0,,,2,0
29926108,"Palermo, beautiful apartment. Best location!",59209010,María Ximena,,Palermo,-34.58481,-58.41229,Entire home/apt,1981,2,6,2019-03-05,0.51,1,365
29926252,Apartamento en Palermo con amenities,3469227,Federico,,Palermo,-34.58174,-58.42331,Entire home/apt,2941,3,0,,,88,318
29926335,3 bedroom masterpiece with amazing location !!,12122305,Mark,,Almagro,-34.6053,-58.42089,Entire home/apt,10204,3,9,2019-11-16,0.86,8,329
29927355,"Departamento Palermo, Visa Usa, La Rural, Cochera S/C",560338,Carlos,,Palermo,-34.58418,-58.42445,Entire home/apt,2401,2,12,2019-07-08,0.84,26,365
29929425,"Habitación con baño privado. Retiro, CABA.",175336593,Marcelo,,San Nicolas,-34.59907,-58.37421,Private room,1681,1,9,2019-08-15,0.64,1,90
29934973,"En el corazón de Recoleta, excelente departamento",42720967,Mariano,,Recoleta,-34.5932,-58.39072,Entire home/apt,1020,7,3,2019-03-08,0.22,1,325
29935922,Bright Nuñez home with amazing  balcony and view,3155538,Jorge & Cynthia,,Nuñez,-34.54836,-58.45477,Entire home/apt,2401,3,12,2019-11-03,1.05,2,293
29937778,Amplio Studio 1 o 2 personas AC/Pool/Gym/Laundry,225091102,Veronica,,Colegiales,-34.5819,-58.44487,Entire home/apt,1501,3,21,2019-11-03,1.46,1,22
29938320,Comfortable room / private bathroom in Recoleta.,225093356,Alejandro,,Recoleta,-34.59355,-58.40634,Private room,900,3,11,2019-10-25,0.76,1,359
29939860,"El Salvador, Great location, New and Sunny.",203507346,@Bar.Palladino,,Palermo,-34.58385,-58.43415,Entire home/apt,5102,1,114,2020-01-10,7.84,3,265
29939865,RECOLETA/Bright and comfy apt with balcony 2/3 pax,10581724,Melisa,,Recoleta,-34.58727,-58.39387,Entire home/apt,2641,3,22,2020-01-03,1.72,18,144
29939886,Departamento con vista a la Avenida 9 de Julio,68930246,Cosme,,Constitucion,-34.61984,-58.38049,Entire home/apt,1861,3,6,2019-08-21,0.42,3,365
29940337,Tango experience/theaters.The city does not sleep,160508644,Maria,,San Nicolas,-34.60481,-58.3876,Entire home/apt,2041,2,54,2020-01-04,3.94,1,331
29941081,Departamento tipo loft. Monoambiente con terraza.,222418028,Clara,,Nuñez,-34.55139,-58.46391,Entire home/apt,2341,1,2,2019-08-25,0.14,2,365
29942210,Monoambiente  próximo al Obelisco,177342181,Gilda,,San Nicolas,-34.6001,-58.38899,Entire home/apt,900,4,6,2020-01-07,0.45,3,28
29942416,Habitación individual en el centro de la ciudad,225120566,Natalia,,San Nicolas,-34.6069,-58.38912,Private room,420,1,9,2019-08-03,0.62,1,114
29942528,Apartamento Peña de Barrio Norte-Recoleta,141061369,Sandra,,Recoleta,-34.58657,-58.40218,Entire home/apt,3601,5,0,,,1,268
29943551,Un cálido rincón en Belgrano,224548313,Monica,,Colegiales,-34.57004,-58.44486,Private room,1501,1,9,2019-12-21,0.63,1,365
29944050,Apartamento Belmonte lll semipiso de categoria,94414511,Sergio,,Liniers,-34.63903,-58.51838,Entire home/apt,2881,2,8,2019-11-17,0.56,6,164
29945448,Departamento nuevo y luminoso en Palermo hollywood,225144742,Martina,,Palermo,-34.58103,-58.43504,Entire home/apt,1801,1,46,2020-01-04,3.19,1,84
29945474,Viví mi Casa  - Hermosa habitación privada.,198381308,Viviana,,Boedo,-34.62591,-58.41396,Private room,360,1,48,2020-01-22,3.43,1,329
29946200,Recoleta Premium,29435081,Rodo,,Recoleta,-34.59089,-58.39738,Entire home/apt,3721,3,9,2019-12-16,0.66,3,174
29947566,Recoleta Premium superior,29435081,Rodo,,Recoleta,-34.59092,-58.39582,Entire home/apt,3901,3,20,2019-12-15,1.43,3,118
29951456,Espacio Esférico,225186470,Maria Del Huerto,,San Cristobal,-34.62172,-58.40114,Private room,660,3,0,,,1,180
29952141,Luxury charm in Recoleta,679753,Luis Ernesto,,Retiro,-34.59379,-58.38263,Entire home/apt,3541,2,0,,,1,363
29953451,PALERMO HOLLYWOOD APARTMENT,219424623,Lau & Fer,,Palermo,-34.57964,-58.43475,Entire home/apt,1801,3,27,2019-08-09,1.90,1,266
29954687,Ambiente y medio zona Centro,76233796,Karin Amalia,,Monserrat,-34.60901,-58.38387,Entire home/apt,2401,1,2,2019-01-31,0.14,1,180
29954702,Apartamento 65 m2 edificio premium seguridad 24 hs,176181334,Fernando,,San Telmo,-34.62142,-58.36779,Entire home/apt,1621,1,39,2020-01-20,2.71,1,68
29955828,Práctico Departamento en la Ciudad de Buenos Aires,225014834,Manuel,,Almagro,-34.60654,-58.41565,Entire home/apt,1441,6,8,2019-12-19,0.58,2,212
29960390,Cálida Casa en el Corazón de Palermo Hollywood,3595203,Sol,,Palermo,-34.58295,-58.43546,Entire home/apt,2521,2,41,2020-01-10,3.44,1,163
29961216,Luminoso y tranquilo Dpto en Cañitas,73209747,Soledad,,Palermo,-34.57332,-58.43253,Entire home/apt,1501,3,1,2019-04-01,0.10,1,357
29962372,Familia De Stefano,26226982,Carlos,,Palermo,-34.57265,-58.438,Private room,600,1,1,2019-01-22,0.08,1,206
29962460,1.6-Palermo Queens Serrano Studio / Palermo SOHO,138995657,Valeria,,Villa Crespo,-34.59584,-58.44002,Entire home/apt,1921,1,54,2020-01-13,4.08,4,314
29963672,Panorámico  monoambiente con amplio balcón terraza,177342181,Gilda,,Recoleta,-34.59767,-58.39597,Entire home/apt,1320,7,11,2020-01-14,0.89,3,24
29963969,Just blocks from San Telmo Market w/ Rooftop Pool!,138634630,Matias,,San Telmo,-34.6238,-58.37497,Entire home/apt,2581,2,18,2020-01-15,1.35,1,343
29964437,"Hermoso, cómodo y amplio departamento en Palermo",75176857,Gabriela,,Palermo,-34.57611,-58.43365,Entire home/apt,4021,3,10,2020-01-03,0.73,1,67
29965248,Stunning Boutique Apartment in Palermo Hollywwod,50192055,Sebas,,Palermo,-34.5791,-58.43376,Entire home/apt,2161,3,41,2020-01-01,2.90,1,174
29965508,Clean and quite Almagro room,30033581,Alex,,Almagro,-34.60264,-58.42583,Private room,1080,2,4,2019-08-19,0.28,1,118
29966925,"Dos dormitorios, vista panorámica en Caballito",81348714,Graciela,,Caballito,-34.62213,-58.4357,Entire home/apt,3001,7,0,,,1,88
29967067,Habitación Privada DOBLE con Baño Privado.,140656316,Gonzalo,,Palermo,-34.57685,-58.43327,Hotel room,2701,1,0,,,3,356
29975631,Garay & Chacabuco - Luxury,155248477,ApartsBA,,San Telmo,-34.625,-58.37578,Entire home/apt,3901,3,2,2020-01-17,0.48,19,123
29976374,Hab. individual c/ baño privado cerca del Cabildo,89893609,Veronica,,Monserrat,-34.6111,-58.37416,Private room,960,2,25,2020-01-14,1.73,3,330
29977057,Excellent location in Palermo - Las Cañitas,172176067,Daniel,,Palermo,-34.56611,-58.43896,Entire home/apt,3001,1,0,,,3,0
29977554,Departamento super céntrico,225373518,Maria Luz,,San Nicolas,-34.59917,-58.37788,Entire home/apt,2881,2,2,2019-12-11,1.18,1,90
29977628,Alquilo departamento entero,50370153,Patricio,,Constitucion,-34.62198,-58.38948,Entire home/apt,3901,1,1,2019-01-01,0.08,1,365
29978132,"Loft-Recoleta Pool&Garden
Dpto c/ pileta y patio",134949216,Juan Jose,,Recoleta,-34.59757,-58.40928,Entire home/apt,1501,1,58,2020-01-20,4.11,1,134
29978315,Casa Dharma,131356093,Noelia,,Chacarita,-34.58676,-58.45292,Private room,600,3,1,2019-07-23,0.16,2,357
29979048,"Departamento en Puerto Madero, piscina y cochera.",175443600,Ame,,Puerto Madero,-34.61991,-58.35997,Entire home/apt,1921,3,16,2019-11-04,1.20,1,89
29983290,Hermoso Departamento en Palermo Queen,157508804,Alan Maximiliano,,Villa Crespo,-34.59345,-58.43863,Entire home/apt,1501,2,55,2020-01-19,4.57,1,363
29983608,2 Bedrooms  Palermo * 24 hs Seguridad*!!,46833315,Catalina,,Palermo,-34.57616,-58.42379,Entire home/apt,3601,2,50,2020-01-07,3.81,1,198
29984486,UpTown Funk Palermo Hollywood,48164656,Syl,,Palermo,-34.57704,-58.43772,Entire home/apt,4202,7,0,,,26,363
29985874,Cómodo y luminoso depto a estrenar p/4. C/Piscina.,21896523,Hernán,,Recoleta,-34.58483,-58.40483,Entire home/apt,1981,5,29,2020-01-09,2.01,1,165
29986003,Private room with terrace in BA Downtown,225428794,Mariano,,San Nicolas,-34.6041,-58.39192,Private room,900,1,4,2019-11-11,0.28,1,179
29986094,1 ambiente bien ubicado Almagro. Hospital Italiano,158197826,Pablo,,Almagro,-34.60692,-58.4246,Entire home/apt,1020,5,7,2019-10-29,0.49,1,0
29986800,Departamento en Palermo,163143982,Lu,,Palermo,-34.58172,-58.40502,Entire home/apt,1501,1,1,2019-04-22,0.11,2,7
29987432,Clásico departamento en Retiro para 3 personas,174197440,Soledad,,Retiro,-34.5929,-58.3782,Entire home/apt,1981,2,29,2020-01-05,2.05,1,347
29987462,Semipiso en Recoleta,48064803,Federico,,Recoleta,-34.59546,-58.3954,Entire home/apt,7203,3,3,2019-03-17,0.21,22,269
29988345,Habitación en increíble duplex en Palermo Soho,8281466,Melisa,,Palermo,-34.58322,-58.42497,Private room,1501,1,7,2019-03-11,0.49,1,365
29992009,Departamento en Boedo,68139649,Fernando,,Boedo,-34.63088,-58.41324,Entire home/apt,840,1,1,2019-04-11,0.10,1,0
29992186,Habitación luminosa a dos cuadras del subte,225469170,Victor,,Almagro,-34.61346,-58.41988,Private room,420,1,1,2019-03-15,0.09,1,0
29992311,Amazing 2-bedroom Condo at Palermo Neighborhood,905561,Ale,,Palermo,-34.5745,-58.42461,Entire home/apt,4502,4,3,2019-03-08,0.24,2,36
29992592,Casa en pleno corazón de Buenos Aires,80729920,Andrea Ana,,Caballito,-34.60968,-58.43345,Private room,720,80,0,,,1,0
29994189,Brand New & Stylish Rodriguez Peña & Santa Fe,194945111,Maria Eugenia,,Recoleta,-34.59567,-58.39095,Entire home/apt,3901,1,74,2020-01-22,5.08,3,354
29994927,Oasis en la Ciudad,225143782,Ricardo,,Caballito,-34.60882,-58.45551,Entire home/apt,4202,180,0,,,1,358
30002088,Increíble departamento de categoría y diseño,145874538,Rita,,Palermo,-34.57754,-58.42456,Entire home/apt,13505,90,3,2018-12-22,0.22,1,365
30003211,Habitación amplia con buena ubicación I,225536196,Celina,,Balvanera,-34.60633,-58.40631,Private room,600,2,21,2020-01-02,1.53,3,325
30004307,Ruggieri tower 2 Palermo,15466789,Juan,,Palermo,-34.57975,-58.40643,Entire home/apt,7803,10,0,,,52,88
30005728,"Espacio en depto, ideal para vivir el Tango",225551040,Laura,,Caballito,-34.61617,-58.42991,Private room,720,2,4,2019-10-29,0.29,1,37
30006452,Private Room in Caballito Arthouse,4616327,Margarita,,Caballito,-34.61698,-58.44047,Private room,720,2,0,,,2,1
30007316,Depto pequeño,201147506,Iván,,Chacarita,-34.58744,-58.45085,Entire home/apt,900,1,2,2019-03-05,0.18,1,337
30008780,"casa oso,zona outlet,cerca palermo",172305369,Hongqiang,,Villa Crespo,-34.59096,-58.43701,Entire home/apt,2521,2,1,2019-04-20,0.11,1,39
30011204,Ecrin de verdure au cœur de Recoleta,5184726,Anne,,Recoleta,-34.59047,-58.39024,Entire home/apt,7623,4,1,2018-12-14,0.07,1,177
30011420,Little England Apartment,225588188,Julieta,,Recoleta,-34.58717,-58.39415,Entire home/apt,1981,2,9,2019-12-20,0.64,3,113
30011819,Lovely Spacious Apartment for 4 close to the Park,225591392,Daniel,,Caballito,-34.60874,-58.44106,Entire home/apt,2701,2,9,2019-11-09,0.66,1,179
